system:index,geoid10,mean,.geo
00030000000000003032,29095006900,63.27482825914461,"{""type"":""Polygon"",""coordinates"":[[[-94.59444699451322,39.04955399893834],[-94.59458103197285,39.049558964797214],[-94.5946289925779,39.0487400319673],[-94.59467703197846,39.04791402347214],[-94.59592000718644,39.04795901585921],[-94.59595497439732,39.04732403206455],[-94.59598498006244,39.04670098106955],[-94.596013961928,39.04605899920585],[-94.59610500288888,39.04424998067465],[-94.59456599014977,39.044215988078214],[-94.59338399940307,39.044165006282256],[-94.59233197132819,39.04412898191139],[-94.5914550212262,39.04410098799722],[-94.59126500148919,39.04409401105706],[-94.58995196990652,39.04404703113168],[-94.58973502430226,39.04403999823961],[-94.58949603078423,39.04321996282221],[-94.58821201971242,39.04318697870798],[-94.5881429614721,39.04295003459694],[-94.58807799798537,39.042668012958615],[-94.58802799583945,39.042340962725056],[-94.58803201175814,39.04225700400861],[-94.58803697259926,39.04214896284462],[-94.58692599174331,39.04210496350359],[-94.58673496422836,39.042101033682144],[-94.58679898120602,39.0422150176647],[-94.58683598982537,39.042294985602695],[-94.58687496701559,39.04242399815137],[-94.58689197525284,39.04252903400304],[-94.58689496744327,39.04265699839508],[-94.58687496701559,39.04300298409833],[-94.58684402148651,39.043560007575174],[-94.58682299743485,39.043914995718126],[-94.58672401914379,39.04566697096967],[-94.5865919696286,39.04802698905943],[-94.5865359845108,39.049330989964645],[-94.58769798283248,39.04936202790035],[-94.58799098640682,39.04936901278128],[-94.5882669828901,39.04937499836224],[-94.5893909842135,39.04941203393476],[-94.59044996375086,39.0494459790201],[-94.59060800924236,39.049440008575004],[-94.59204902422304,39.04948297302493],[-94.593159007479,39.04951599978238],[-94.59348802993605,39.04952599839527],[-94.59444699451322,39.04955399893834]]]}"
00030000000000002fca,29095006300,50.00996442361709,"{""type"":""Polygon"",""coordinates"":[[[-94.5593989875712,39.04084500642898],[-94.55925598639719,39.04082503101636],[-94.55907198214028,39.040779989662035],[-94.55887798346221,39.040732004670296],[-94.55860701608722,39.04063400829354],[-94.55856302238352,39.04061897908442],[-94.55778097927555,39.040269021522505],[-94.55565802178083,39.03931698833157],[-94.55514397891119,39.039087030548586],[-94.55485603204652,39.03897500168248],[-94.55460601765982,39.03889998497111],[-94.55446696388807,39.038871039499114],[-94.55445901572064,39.03901198158892],[-94.55436001785176,39.0408669673249],[-94.55434797758276,39.04110298026776],[-94.55425802977565,39.042785979245004],[-94.55416099963172,39.04460697329531],[-94.55406396966181,39.04641601249826],[-94.55396701855993,39.04824499434667],[-94.55512997107525,39.0482910043446],[-94.55629601778662,39.0483299782973],[-94.55745799727423,39.04837100346931],[-94.55861197423496,39.048420026146495],[-94.55977298031995,39.04845598735127],[-94.56100602564408,39.04848103140463],[-94.56135696899949,39.04849201218067],[-94.56169303933747,39.04850301699346],[-94.56221800584377,39.048521961369325],[-94.56325299970003,39.04857597906991],[-94.5644149711317,39.04862899547023],[-94.56557602297009,39.04867203779941],[-94.56675103183153,39.048713015299526],[-94.56790898518749,39.04875099732411],[-94.56895400601648,39.04878703506297],[-94.56999400910045,39.04882397366812],[-94.57002203246921,39.04882502023175],[-94.57127097631572,39.0488670276255],[-94.57252900187007,39.04891001503712],[-94.57262000341234,39.04724801876179],[-94.57262803296753,39.04710899710977],[-94.5727299769334,39.04528496056686],[-94.57283199981252,39.043546971046105],[-94.57294197376389,39.04166903114669],[-94.57175100789995,39.041623967359655],[-94.57060501628811,39.041581973207876],[-94.56979202086572,39.04156995986297],[-94.56965497471758,39.041608014634306],[-94.56965497471758,39.04156301793366],[-94.568908036011,39.04124399220862],[-94.56838001347194,39.04000200782248],[-94.56808199944567,39.04026602528536],[-94.56781397713797,39.040504981228885],[-94.5674999873463,39.040770016603325],[-94.56739403883263,39.04083597903517],[-94.56726298096542,39.04091101735197],[-94.56705100635965,39.041013025653015],[-94.56685603453428,39.04109302116865],[-94.5667580372529,39.041120976033184],[-94.56687996321466,39.04090797047176],[-94.56678802676355,39.040944973736224],[-94.56655401456611,39.04102101853751],[-94.566328976545,39.04106901548145],[-94.56621696951196,39.041086962410326],[-94.56610496271057,39.04109998889339],[-94.56599697042715,39.04110103376492],[-94.56466400760914,39.04106596709147],[-94.56369399967178,39.041029965386535],[-94.56136901082802,39.04094002880094],[-94.5601870354915,39.040897033063715],[-94.55979698457242,39.04088296794583],[-94.55954899361161,39.040867009829945],[-94.5593989875712,39.04084500642898]]]}"
00030000000000003021,29095016800,70.59768256729983,"{""type"":""Polygon"",""coordinates"":[[[-94.59444699451322,39.04955399893834],[-94.59348802993605,39.04952599839527],[-94.593159007479,39.04951599978238],[-94.59204902422304,39.04948297302493],[-94.59060800924236,39.049440008575004],[-94.59044996375086,39.0494459790201],[-94.5893909842135,39.04941203393476],[-94.5882669828901,39.04937499836224],[-94.58799098640682,39.04936901278128],[-94.58769798283248,39.04936202790035],[-94.5865359845108,39.049330989964645],[-94.58649299175914,39.04997698335104],[-94.58645196757183,39.050605992095996],[-94.58638999827289,39.05176798860678],[-94.58638401394789,39.05186502480564],[-94.5863150367759,39.0530110080565],[-94.58624598095071,39.054169033973395],[-94.58619101982087,39.0550920327191],[-94.58617700395428,39.05533996847148],[-94.58610503489852,39.05657597806599],[-94.5873109622625,39.05661901037986],[-94.5884390384697,39.05665897791513],[-94.58945799665754,39.05669600025778],[-94.58952902521386,39.05669797087524],[-94.59076802388115,39.05674300017069],[-94.59149896289293,39.05676696241705],[-94.59306797145979,39.05682200746531],[-94.5943060271543,39.056861005898014],[-94.5953869962742,39.056902995279444],[-94.59550103244767,39.05690898320723],[-94.5957480066392,39.0569240235537],[-94.59607602097472,39.05694603115918],[-94.59832799331694,39.05702396381127],[-94.59979796088435,39.057075039122886],[-94.60018798467782,39.057088008867034],[-94.60144203412341,39.057130981617796],[-94.60151701651773,39.05713397919072],[-94.60263703897475,39.0571730135665],[-94.60272297132835,39.05717597572761],[-94.60368997566593,39.057209999189325],[-94.60377598845193,39.057213036730545],[-94.60494103402858,39.05725503498737],[-94.60610901907467,39.05729896830697],[-94.6073469783061,39.05733703654325],[-94.60733996764056,39.05539003640353],[-94.60733697432295,39.05436500178337],[-94.6073330357474,39.05318003439265],[-94.60732996365869,39.05228199606896],[-94.60732602508365,39.05111698486487],[-94.60732303176681,39.050235973751896],[-94.60643000668556,39.050215003192584],[-94.60635501750826,39.050210976787604],[-94.60549698169608,39.0501720364206],[-94.60532203637163,39.05016496629324],[-94.60448299981037,39.05013296612594],[-94.60426898927349,39.050124973942594],[-94.60353701187205,39.0500970005437],[-94.60319698010011,39.05006500948978],[-94.60262396403643,39.05001799354504],[-94.60208702787317,39.04998899366909],[-94.6013260164001,39.04995397682832],[-94.6009879675294,39.04993800840269],[-94.6004400209295,39.04991300489143],[-94.60005598115782,39.04989598780011],[-94.59929901490199,39.04986103626791],[-94.59862900893847,39.04983297274084],[-94.59837398826987,39.049806984679364],[-94.59811298318057,39.04976298168924],[-94.59808896195446,39.04977003660202],[-94.59806100283586,39.04975201409108],[-94.59788899550456,39.049711015104094],[-94.5976379949418,39.04966598251714],[-94.59699699186797,39.04963303888788],[-94.59700100845048,39.04969500978802],[-94.59676403059152,39.04979296272278],[-94.59685302514639,39.0496290218715],[-94.59612996830015,39.04960699782838],[-94.59582999034855,39.04959800688435],[-94.59462198355415,39.04956100465261],[-94.59458103197285,39.049558964797214],[-94.59444699451322,39.04955399893834]]]}"
0003000000000000308b,29095002200,35.54715494660488,"{""type"":""Polygon"",""coordinates"":[[[-94.51495902434199,39.09000098291696],[-94.5149429823562,39.09033197797476],[-94.51487802808997,39.09126002100486],[-94.5148549874308,39.091582001798464],[-94.51481496118961,39.092151975339874],[-94.51479199919434,39.09272596304352],[-94.51478201230218,39.09302697282681],[-94.5147519729999,39.09393998825643],[-94.51474898479798,39.09403097921187],[-94.5147099809143,39.09491102206166],[-94.51466798886139,39.0957760227834],[-94.51459100351597,39.097598016339354],[-94.51570797020563,39.09762700392695],[-94.51687898567732,39.0976660228314],[-94.51801400868314,39.09770499447949],[-94.51917201942035,39.09774401718138],[-94.5201100066772,39.09778099550137],[-94.52100499085591,39.09781503135785],[-94.5220579925668,39.09785602704002],[-94.52315096857306,39.097896971903054],[-94.5238220071924,39.09792197397481],[-94.52607302045598,39.09800399496173],[-94.52834701668965,39.09805296768135],[-94.52885899563874,39.09427599964633],[-94.52886198462214,39.09418096565619],[-94.5286500031845,39.0942300208804],[-94.52845996784252,39.09424999540841],[-94.52779602925169,39.09423203678984],[-94.5267160158,39.09419998475237],[-94.52678200682584,39.09242702143535],[-94.52687403258655,39.09073396668342],[-94.52691697799524,39.08998298151019],[-94.52691902301555,39.08995300537153],[-94.52698902568069,39.08852997581866],[-94.52704801676111,39.08711003767664],[-94.52740998744186,39.087122975352834],[-94.52749902536497,39.085332982142894],[-94.52759097369236,39.083532991616686],[-94.52658497784002,39.08349797501577],[-94.52552598885674,39.08345897466342],[-94.52451397535015,39.083422031618596],[-94.52335702970866,39.08337903218085],[-94.52221898433231,39.083337034367304],[-94.52108796246094,39.083299036270176],[-94.51989499247898,39.083260013176776],[-94.51873500015603,39.08322303333725],[-94.51759602992817,39.08318697380233],[-94.51642303290657,39.08315198037954],[-94.51528497650825,39.08311800403004],[-94.51517802938011,39.08453196215309],[-94.51516497555399,39.08490196951746],[-94.5151450016334,39.08549700290163],[-94.51512597136947,39.08583503656113],[-94.5151240054335,39.08588301460792],[-94.51512101721097,39.085936028527655],[-94.51509899873419,39.08636799611334],[-94.51509200000595,39.08649198605973],[-94.51504497486674,39.0873580089407],[-94.51503899843057,39.08768696327852],[-94.51503601021274,39.087795013857225],[-94.51502201277353,39.08848701711393],[-94.51500101662151,39.08886103582007],[-94.5149770322631,39.08953596670267],[-94.51496901126693,39.08982002396358],[-94.51495902434199,39.09000098291696]]]}"
00030000000000003034,29095016700,71.08739138009886,"{""type"":""Polygon"",""coordinates"":[[[-94.59224101544605,39.07129600314098],[-94.59380902169444,39.07137198497289],[-94.59448196077511,39.07140501511977],[-94.59451897463546,39.07073599555243],[-94.59459000981687,39.06955598483067],[-94.59463702539273,39.06877700675855],[-94.5946970352824,39.06772399630679],[-94.59474601978219,39.0668040355163],[-94.59481303883989,39.067650977035655],[-94.59492297862491,39.06587101688689],[-94.59499102169798,39.06485000887216],[-94.59509796920051,39.06313402916468],[-94.59515797959983,39.062091001190204],[-94.5952109809657,39.061145018363845],[-94.59531099854301,39.05955400624247],[-94.59539999071558,39.058111986391125],[-94.59543598139672,39.05755298897214],[-94.59550103244767,39.05690898320723],[-94.5953869962742,39.056902995279444],[-94.5943060271543,39.056861005898014],[-94.59306797145979,39.05682200746531],[-94.59149896289293,39.05676696241705],[-94.59076802388115,39.05674300017069],[-94.58952902521386,39.05669797087524],[-94.58945799665754,39.05669600025778],[-94.5884390384697,39.05665897791513],[-94.5873109622625,39.05661901037986],[-94.58610503489852,39.05657597806599],[-94.58599897126724,39.05838199362449],[-94.58589298658379,39.060180021720896],[-94.58578400997811,39.06198303544681],[-94.5856810178382,39.0637870328948],[-94.58562999428169,39.06480199866337],[-94.58559101798615,39.06553597113422],[-94.58557999439248,39.06575400104418],[-94.58552999454938,39.0666859988968],[-94.58549401043884,39.06737501314572],[-94.5854629869579,39.06799703344133],[-94.58544700278554,39.06832701851516],[-94.58540196366519,39.069210000142554],[-94.58537503469849,39.069805982621226],[-94.58536401114873,39.07005096773595],[-94.58531999571167,39.071032006231086],[-94.5865819694697,39.07107900821431],[-94.58768302166047,39.071120972023834],[-94.58856699777863,39.07115399989409],[-94.58859298339823,39.07115496240416],[-94.58992503868092,39.07120599691125],[-94.59115199794125,39.07125297564503],[-94.59213903478978,39.07129096877693],[-94.59224101544605,39.07129600314098]]]}"
00030000000000003088,29095002300,47.02373741764717,"{""type"":""Polygon"",""coordinates"":[[[-94.53802501879386,39.09023403205102],[-94.53805900459228,39.08957998204716],[-94.53809299041208,39.08890498945864],[-94.5381649743371,39.08747496755344],[-94.53823499158023,39.08619297527514],[-94.53835299837506,39.08384501412702],[-94.53698799019547,39.08379897201495],[-94.535780036676,39.08376196463753],[-94.53488000889467,39.08373400997385],[-94.53373597809525,39.08369997231684],[-94.53268196195121,39.08367599307731],[-94.53163897898622,39.08365197280603],[-94.53060097174334,39.08362901910294],[-94.52955000580535,39.083601006752744],[-94.52853996194261,39.083566005598605],[-94.52759097369236,39.083532991616686],[-94.52749902536497,39.085332982142894],[-94.52740998744186,39.087122975352834],[-94.52704801676111,39.08711003767664],[-94.52698902568069,39.08852997581866],[-94.52691902301555,39.08995300537153],[-94.52691697799524,39.08998298151019],[-94.52687403258655,39.09073396668342],[-94.52678200682584,39.09242702143535],[-94.5267160158,39.09419998475237],[-94.52779602925169,39.09423203678984],[-94.52845996784252,39.09424999540841],[-94.5286500031845,39.0942300208804],[-94.52886198462214,39.09418096565619],[-94.52885899563874,39.09427599964633],[-94.52834701668965,39.09805296768135],[-94.52938796961685,39.09807596744081],[-94.52975703527413,39.09808298719149],[-94.53020901042113,39.09809297545247],[-94.53253800880901,39.09816796037224],[-94.53300597591925,39.09818603924707],[-94.53462701890656,39.098248962868304],[-94.5359919674336,39.09830198475412],[-94.53668700231141,39.098328992959914],[-94.53760900917891,39.09836399078462],[-94.53764802961182,39.097521986014925],[-94.5376699786177,39.097013980131855],[-94.53773000408077,39.0956559689082],[-94.53775698802626,39.095126025816455],[-94.53775801074165,39.095037968661465],[-94.53770302014875,39.0947310118064],[-94.53773802845966,39.094670973373816],[-94.53774298469428,39.09465301866951],[-94.5378299942204,39.09426299288975],[-94.53783400641711,39.09416498570912],[-94.53787499377714,39.09323601878336],[-94.53797301741683,39.09111200479074],[-94.53801998386258,39.09033097477218],[-94.53802501879386,39.09023403205102]]]}"
00030000000000003045,29095015400,60.717672357800005,"{""type"":""Polygon"",""coordinates"":[[[-94.568634971834,39.096103983492796],[-94.56783003482478,39.09608503086525],[-94.56660903449739,39.09596998115094],[-94.5658430109552,39.095875989745934],[-94.5650710162774,39.09578000616363],[-94.56516601951468,39.09608196422394],[-94.56451996930458,39.09602101873513],[-94.56444700578504,39.09601998429311],[-94.56396900664846,39.09601098685972],[-94.56283703211041,39.09599002729452],[-94.56122899522259,39.095941021357746],[-94.56096100683604,39.09587798054354],[-94.56079596442818,39.095881965966946],[-94.56079399682979,39.09592803232928],[-94.56078502458202,39.09611503639376],[-94.5607829782801,39.096151035575645],[-94.56076896898446,39.0964479753701],[-94.56070797349794,39.097823038857086],[-94.56065099197005,39.09910697238853],[-94.55959896948343,39.09914098230946],[-94.5583340038596,39.09911597616056],[-94.55718703700913,39.099062011383694],[-94.55602899819016,39.099011004150285],[-94.55487303023375,39.09896299671902],[-94.55371598526423,39.09892096628127],[-94.5525400002825,39.09889203139238],[-94.5514129862045,39.09884801452762],[-94.55137096560583,39.09972198683372],[-94.55132296458737,39.10063899523718],[-94.55126898316504,39.101547026314094],[-94.55121303454658,39.10247097810643],[-94.5511529941104,39.10346698621938],[-94.55114496773997,39.10359502465527],[-94.55111600986442,39.10448602381815],[-94.55109098649528,39.105228997625304],[-94.55108303882388,39.10539397451011],[-94.5510370053045,39.10630202480087],[-94.55228598332947,39.10634096259982],[-94.55262302033218,39.106352007979716],[-94.55322800820022,39.10637797787175],[-94.55370898153068,39.10639902765187],[-94.55439000049402,39.10642797345575],[-94.55447499075143,39.1064320327804],[-94.55566998364488,39.10648302780135],[-94.55714697939119,39.106529034324524],[-94.55858797050806,39.10657396928436],[-94.56007598559938,39.10664297471717],[-94.56024401653096,39.10664997178401],[-94.56126197244613,39.10668799994913],[-94.5620919976768,39.10671900939322],[-94.56342599908228,39.106769013359035],[-94.56341497999686,39.10694797898775],[-94.56342096178581,39.10714300764101],[-94.56343701816995,39.10727897644888],[-94.5634640149442,39.10742498222088],[-94.56352202263587,39.10762400198187],[-94.56362001406077,39.10785602385979],[-94.5637569662289,39.108101981592895],[-94.56417900146816,39.108850985250015],[-94.56430997316242,39.109173989957156],[-94.56444299161369,39.10963001561865],[-94.56448100818967,39.109762028969996],[-94.56457301943338,39.11033697826617],[-94.56466597534818,39.11112703277994],[-94.56469399596008,39.11179499903718],[-94.56468699080574,39.11221803026237],[-94.56479498047659,39.112359986980806],[-94.56482496890008,39.11210403582287],[-94.56486802317491,39.11184899992396],[-94.56495003890834,39.111529973621295],[-94.5650599968572,39.11121603697071],[-94.56519797590205,39.11090901019355],[-94.56541198973113,39.11052496842124],[-94.56556996223217,39.110280972270246],[-94.5658060166688,39.10996701541835],[-94.56606899149604,39.10966698729431],[-94.56643500168713,39.10931203471616],[-94.56650899114463,39.10925103346591],[-94.5667559907252,39.10904699381597],[-94.5675269861463,39.10850496468508],[-94.56743496988318,39.108418029260676],[-94.5679229963307,39.10816198861171],[-94.56836301104282,39.107932002237504],[-94.56910096860739,39.107545996091645],[-94.56988301781043,39.10699700751918],[-94.56986097701395,39.106912011822445],[-94.57005501504821,39.10676996499432],[-94.57037500220915,39.106518025208295],[-94.57059903370558,39.1063300107827],[-94.57085998512343,39.10609797801117],[-94.57102198817456,39.10593498339939],[-94.57126900833667,39.10565402325133],[-94.5714750167711,39.10538901610535],[-94.57120500969708,39.10539902761569],[-94.57075796595792,39.10541501455319],[-94.57020497189566,39.10543498649491],[-94.56976100637105,39.1054510077314],[-94.5695860188316,39.10544500986958],[-94.5696889803923,39.10405602805782],[-94.56972503272816,39.103130029766184],[-94.56977800923902,39.10188701269522],[-94.56983500037246,39.10069003797655],[-94.56989301488893,39.09946001732016],[-94.56995598865423,39.098163017804715],[-94.56999400910045,39.09739599194592],[-94.56997299158338,39.09716703187459],[-94.56994496824001,39.09695103149257],[-94.56994300030914,39.09674796623689],[-94.56995803530282,39.09653297588097],[-94.56997598284,39.096281000468686],[-94.56999802368328,39.09614201281957],[-94.56874800716952,39.096107016238],[-94.568634971834,39.096103983492796]]]}"
00030000000000003083,29095001800,49.75989989747679,"{""type"":""Polygon"",""coordinates"":[[[-94.53755197331459,39.09959599623155],[-94.53755000656173,39.09963698592781],[-94.53752200000865,39.10024201766513],[-94.53749800564187,39.10075499318475],[-94.53749698293139,39.10078000860291],[-94.5374729885757,39.1011349600876],[-94.53741398610705,39.10202201448307],[-94.53734900479614,39.1030140245449],[-94.53730298297069,39.104032001483965],[-94.53726199604459,39.104952962514595],[-94.53726002930229,39.10500401767327],[-94.53722399859579,39.10583003070913],[-94.53765699802175,39.10584096038675],[-94.5387509978589,39.105885034663345],[-94.53906403410436,39.1058990343974],[-94.54049297830397,39.10595996579477],[-94.54181197068321,39.10600802966252],[-94.542274982799,39.10602403823075],[-94.54407097233704,39.10608801465923],[-94.54458498864929,39.10610599388421],[-94.54594200575495,39.10615300663021],[-94.54695001447463,39.10618100458822],[-94.54818103648289,39.106214977735455],[-94.54848397684448,39.106223002392134],[-94.54929696700326,39.10624699827919],[-94.55080998587167,39.10629501318638],[-94.5510370053045,39.10630202480087],[-94.55108303882388,39.10539397451011],[-94.55109098649528,39.105228997625304],[-94.55111600986442,39.10448602381815],[-94.55114496773997,39.10359502465527],[-94.5511529941104,39.10346698621938],[-94.55121303454658,39.10247097810643],[-94.55126898316504,39.101547026314094],[-94.55132296458737,39.10063899523718],[-94.55137096560583,39.09972198683372],[-94.5514129862045,39.09884801452762],[-94.55041197628539,39.098813984918245],[-94.54924999075836,39.09877598709336],[-94.54818796081507,39.09874399718411],[-94.54710502177579,39.09870797464848],[-94.54603201841482,39.098672030997825],[-94.54557503261564,39.09865603598511],[-94.54446602408416,39.09861600766565],[-94.54338402505869,39.09857697972785],[-94.54218096387511,39.09853400606885],[-94.54104299381976,39.098491026912605],[-94.53990402496932,39.098449026765834],[-94.5387490310624,39.0984059728082],[-94.53760900917891,39.09836399078462],[-94.53755197331459,39.09959599623155]]]}"
00030000000000002fc5,29095005601,54.359781362955104,"{""type"":""Polygon"",""coordinates"":[[[-94.54595498834087,39.06964497054035],[-94.54602202574326,39.06964696329913],[-94.54709896310645,39.06967399304231],[-94.54822997894065,39.06971096523622],[-94.54934402197625,39.069748031849215],[-94.55054802945031,39.06978896128971],[-94.55166998930302,39.06982696622717],[-94.55284501106242,39.06986598634862],[-94.55293196620505,39.06805300374684],[-94.5530130195408,39.06623599530517],[-94.55310697860821,39.064440010740476],[-94.55320298385405,39.06262699790133],[-94.55203299055476,39.06258499677338],[-94.55088403265994,39.06254803523142],[-94.54975099411989,39.06251702713943],[-94.54859901594068,39.062481985056955],[-94.54750898705379,39.06244801130716],[-94.54635099805063,39.062411990596885],[-94.54513300009606,39.06237599165535],[-94.54400000337867,39.062338975146034],[-94.54390598145426,39.06415002235349],[-94.54381400535338,39.065933014369],[-94.54372100658074,39.06773598733875],[-94.54367198952554,39.06868102413916],[-94.54362596231512,39.06955802742552],[-94.54471803729247,39.069594009986965],[-94.54595498834087,39.06964497054035]]]}"
00030000000000002fc1,29095006000,37.6179102576351,"{""type"":""Polygon"",""coordinates"":[[[-94.53555300264428,39.04758702068638],[-94.53536097633732,39.051226016310494],[-94.53535602032122,39.051329998000476],[-94.53526602544142,39.05301702873716],[-94.53516997337934,39.05483096465407],[-94.53632198004959,39.054865992938566],[-94.53747401128572,39.0549010087277],[-94.53864101470782,39.054937018374645],[-94.53978302519924,39.05497200349556],[-94.54090303082238,39.055006007415315],[-94.54207498625489,39.05503996485786],[-94.54323201820463,39.055074966624304],[-94.54437302418978,39.055122005536944],[-94.54446696824635,39.05331197577554],[-94.54456303683483,39.05149601983602],[-94.54475297146716,39.04788300475215],[-94.5448480177143,39.04607201358474],[-94.54494400829907,39.04425902997699],[-94.54498901377947,39.04329799666036],[-94.54503000656607,39.04243701925992],[-94.54537502386164,39.04244201255963],[-94.54504298893298,39.04215700799738],[-94.54321400085742,39.040582009406144],[-94.54051697400071,39.0405139701836],[-94.54046803852555,39.04139901300722],[-94.54041800165463,39.0423090055986],[-94.54032296319718,39.044103996686765],[-94.53918998863182,39.04407801317517],[-94.53802297335298,39.044046991661915],[-94.53687698793432,39.0440049840369],[-94.53574196160201,39.04396698372882],[-94.53564897672007,39.045745981029306],[-94.53555300264428,39.04758702068638]]]}"
00030000000000002fbf,29095005801,34.35670564214369,"{""type"":""Polygon"",""coordinates"":[[[-94.52447897561109,39.05507097668856],[-94.52445703196604,39.055071032820095],[-94.52437303271904,39.05507198394181],[-94.52340296100033,39.05505502668083],[-94.52329599777886,39.054953002149055],[-94.52301797304413,39.0547919790398],[-94.52274498324846,39.054672972176796],[-94.52244997335656,39.0545720347441],[-94.52219499676475,39.054506998774386],[-94.52191697770218,39.054458008985556],[-94.52160097361592,39.05443397482098],[-94.52124698517333,39.05443402317695],[-94.52081498242872,39.05435996338689],[-94.52065501724347,39.05435297999069],[-94.52066398283128,39.054922975948685],[-94.52074396537792,39.05536302864994],[-94.5208280376221,39.05563296264265],[-94.52110699482813,39.05625201024739],[-94.52122897515912,39.05648302298245],[-94.52080200588422,39.056642995533906],[-94.52063299650781,39.05668603191136],[-94.52046996469801,39.05672701188601],[-94.52013202719941,39.05676896500734],[-94.51967596828972,39.05677700388949],[-94.51931499319994,39.05673502695675],[-94.51661703648612,39.05624496472095],[-94.51626103612708,39.05619897681572],[-94.51590102755041,39.056182976349056],[-94.51553999908207,39.05619700655448],[-94.51521797725316,39.056238013352385],[-94.51488203858113,39.05631502408278],[-94.51456096432008,39.05642303876102],[-94.5143270208933,39.05652998758083],[-94.51425900055796,39.056561020560736],[-94.51397402380819,39.05673397083033],[-94.51380896759903,39.056869994963726],[-94.51364100238982,39.0570439780809],[-94.51350103178176,39.05723298608727],[-94.51342601397619,39.05736799078301],[-94.51340596206471,39.05740399380336],[-94.51333401114957,39.05758196311752],[-94.51328203355365,39.0577859784982],[-94.51321999077028,39.05866201586631],[-94.51317501176283,39.05875602773006],[-94.51311399135116,39.0588279672082],[-94.51290899158202,39.05896298970272],[-94.51409197757825,39.05998800515886],[-94.51421700885618,39.060090998663604],[-94.51495296927817,39.060727036580985],[-94.51559999994302,39.06137601976843],[-94.51570899250339,39.061505969235775],[-94.51594396422693,39.061817970280565],[-94.51614999783885,39.06214203615519],[-94.51628903165225,39.0623999834126],[-94.5165310048167,39.06292901099786],[-94.51735900634978,39.06474297964645],[-94.51744802769107,39.064912010465505],[-94.51762103778519,39.06524003101166],[-94.51823003773056,39.0663910071298],[-94.5184550328638,39.066705029194424],[-94.52008696378321,39.06862001705416],[-94.52020996419132,39.06878200865375],[-94.52059501075992,39.06883898480976],[-94.52076197523023,39.06884299666528],[-94.52105902069228,39.068844989823134],[-94.52171296688826,39.06884903750573],[-94.52400203760853,39.068930991180025],[-94.52453403139064,39.06894997778755],[-94.52501899658336,39.06896697538328],[-94.525692024749,39.06899096625424],[-94.52600199648589,39.06900196543274],[-94.52677099520687,39.06902596104801],[-94.52772799193527,39.069057025353274],[-94.52865299215631,39.06908702126299],[-94.52877003413009,39.06909097312635],[-94.5298309745625,39.06912497210254],[-94.53075601081196,39.069155029014134],[-94.53099702626012,39.06916297686505],[-94.5320590330561,39.069196993248056],[-94.53214099904396,39.0692000016316],[-94.53326399280239,39.06923600439103],[-94.53448203792694,39.06927203594774],[-94.53455299438598,39.06744901118595],[-94.53461899498977,39.06566198481339],[-94.53469097428605,39.063927988979636],[-94.53469396359223,39.06386599244264],[-94.53478199086689,39.06206603146097],[-94.53487599691734,39.06030196623822],[-94.53487796357285,39.060251985998846],[-94.53496103516748,39.05845997054434],[-94.53516997337934,39.05483096465407],[-94.53399502110982,39.05479602163441],[-94.53287397873429,39.05476302213449],[-94.53174800394208,39.05472702915955],[-94.53052498624363,39.054687011545376],[-94.53006703035115,39.05468397644182],[-94.52988603580047,39.05470900402129],[-94.52969096195316,39.05476099918657],[-94.5295279814405,39.05482698442607],[-94.52821298582316,39.05547303644898],[-94.5278119964031,39.05561798524601],[-94.52757799551861,39.05563197092445],[-94.52741100996134,39.0556150337278],[-94.52711101930619,39.055543978294864],[-94.52702497090468,39.05550097429022],[-94.5266330355423,39.05535000813282],[-94.52622096769711,39.05522600394525],[-94.52602999706538,39.05518103246853],[-94.52548603335114,39.05510498013701],[-94.52519997481761,39.05507797167302],[-94.5248660189316,39.055065036323185],[-94.52447897561109,39.05507097668856]]]}"
00030000000000002fc2,29095005700,46.80554298017999,"{""type"":""Polygon"",""coordinates"":[[[-94.53487796357285,39.060251985998846],[-94.53487599691734,39.06030196623822],[-94.53478199086689,39.06206603146097],[-94.53469396359223,39.06386599244264],[-94.53469097428605,39.063927988979636],[-94.53461899498977,39.06566198481339],[-94.53455299438598,39.06744901118595],[-94.53448203792694,39.06927203594774],[-94.5356060243667,39.06930599412155],[-94.53676401917699,39.06933996944529],[-94.53686503022739,39.06934302827275],[-94.53789300934444,39.0693740282953],[-94.53794099843951,39.06937502033832],[-94.53905199724109,39.06940897326254],[-94.54021203275875,39.069444976414985],[-94.5413599771252,39.06948302432911],[-94.54248103823431,39.06951996406684],[-94.54362596231512,39.06955802742552],[-94.54367198952554,39.06868102413916],[-94.54372100658074,39.06773598733875],[-94.54381400535338,39.065933014369],[-94.54390598145426,39.06415002235349],[-94.54400000337867,39.062338975146034],[-94.54409197979604,39.06054699730079],[-94.54418600204394,39.058734975511044],[-94.5442800244554,39.056919966829625],[-94.54437302418978,39.055122005536944],[-94.54323201820463,39.055074966624304],[-94.54207498625489,39.05503996485786],[-94.54090303082238,39.055006007415315],[-94.53978302519924,39.05497200349556],[-94.53864101470782,39.054937018374645],[-94.53747401128572,39.0549010087277],[-94.53632198004959,39.054865992938566],[-94.53516997337934,39.05483096465407],[-94.53496103516748,39.05845997054434],[-94.53487796357285,39.060251985998846]]]}"
